DateTime,AddedIPs,RemovedIPs
1466072427,96,11
1466073460,57,92
1466074583,57,38
1466075552,50,112
1466076507,52,2
1466077458,46,81
1466078436,46,1
1466079386,18,18
1466080373,49,95
1466081309,59,48
1466082317,51,39
1466083456,49,37
1466084430,89,38
1466085387,27,44
1466086341,42,37
1466087308,101,43
1466088349,25,18
1466089258,17,27
1466090202,15,68
1466091452,19,28
1466092589,145,46
1466093535,32,15
1466094507,23,54
1466095462,42,27
1466096454,83,48
1466097387,20,30
1466098362,52,23
1466099312,33,37
1466100259,43,38
1466101224,32,71
1466102186,38,15
1466103146,36,67
1466104114,59,45
1466105060,24,32
1466106028,48,32
1466106989,31,40
1466107953,27,29
1466108906,56,52
1466109866,26,89
1466110850,52,2
1466111791,27,40
1466112756,62,59
1466113711,51,32
1466114661,37,7
1466115629,27,40
1466116582,50,55
1466117546,24,31
1466118514,49,11
1466119459,10,66
1466120425,35,56
1466121389,45,45
1466122402,74,26
1466123298,38,26
1466123551,20,15
1466124268,44,48
1466124497,12,18
1466126464,65,110
1466128182,105,44
1466129408,25,67
1466130502,48,67
1466131468,22,31
1466132440,57,32
1466133385,19,57
1466134360,86,23
1466135304,36,50
1466136260,59,38
1466137226,19,55
1466138182,19,40
1466139145,63,45
1466140114,37,2
1466141057,30,39
1466142024,83,37
1466143001,38,59
1466143949,40,51
1466144908,88,34
1466145866,26,46
1466146845,67,40
1466147801,21,32
1466148760,53,46
1466149704,37,17
1466150664,79,31
1466151624,32,57
1466152994,53,51
1466154033,57,43
1466154999,28,73
1466155948,117,2
1466156906,42,45
1466157861,40,50
1466158834,27,38
1466159779,56,13
1466160750,58,54
1466161701,49,34
1466162659,35,46
1466163629,62,96
1466164579,32,34
1466165548,37,45
1466166563,58,81
1466167713,46,60
1466168660,33,14
1466169617,51,65
1466170578,30,32
1466171551,46,42
1466172502,21,50
1466173475,20,42
1466174433,37,46
1466175475,154,49
1466176636,41,33
1466177549,8,51
1466178545,21,28
1466179464,27,48
1466180458,70,64
1466181376,93,45
1466182396,141,59
1466183304,36,36
1466184294,24,42
1466185230,17,55
1466186244,47,48
1466187394,13,14
1466188349,28,36
1466189300,34,33
1466190263,19,30
1466191216,13,54
1466192179,24,46
1466193147,53,24
1466194210,38,29
1466195305,21,62
1466196260,45,28
1466197250,54,65
1466198182,84,1
1466199165,50,67
1466200104,83,43
1466201113,71,59
1466202028,10,0
1466202982,39,19
1466203945,21,33
1466204923,9,67
1466205864,40,4
