DateTime,AddedIPs,RemovedIPs
1465989302,1001,600
1465990203,599,606
1465991103,617,593
1465992002,886,656
1465992902,890,848
1465993803,1219,1199
1465994702,835,852
1465995603,917,964
1465996503,796,833
1465997402,515,777
1465998303,381,665
1465999203,468,745
1466000103,715,775
1466001003,2497,1486
1466001903,1721,1678
1466002802,969,974
1466003704,764,829
1466004603,671,693
1466005502,541,581
1466006403,675,730
1466007303,582,576
1466008202,553,543
1466009102,676,725
1466010003,870,1171
1466010902,818,898
1466011803,1702,1286
1466012703,1116,1092
1466013603,820,811
1466014502,599,667
1466015402,449,492
1466016302,449,995
1466017202,652,1370
1466018102,551,1072
1466064903,5115,3220
1466065802,9325,29512
1466066702,8157,0
1466067602,5859,0
1466068503,4631,0
1466069403,3723,29
1466070304,3056,3107
1466071204,1959,2017
1466072103,967,1008
1466073003,795,873
1466073902,922,1013
1466074803,593,665
1466075702,653,715
1466076602,814,889
1466077502,1643,1693
1466078403,1248,1311
1466079302,1024,1104
1466080202,804,870
1466081104,560,628
1466082003,531,581
1466082902,897,969
1466083803,702,756
1466084703,720,789
1466085603,704,773
1466086503,1456,1532
1466087403,1434,1498
1466088303,1752,1816
1466089203,1086,1146
1466090102,1086,1195
1466091903,2000,2147
1466092803,746,818
1466093703,789,894
1466094603,837,931
1466095504,1175,1242
1466096403,881,955
1466097303,725,789
1466098202,604,690
1466099102,493,585
1466100003,549,642
1466100903,516,600
1466101804,632,706
1466102703,513,585
1466103604,479,535
1466104504,590,656
1466105404,504,573
1466106303,771,857
1466107204,611,660
1466108103,435,482
1466109002,492,541
1466109903,487,556
1466110802,848,901
1466111703,551,634
1466112602,666,1947
1466113502,603,3080
1466114402,727,2311
1466115302,671,1328
1466116202,447,724
1466117102,336,820
1466118002,405,1012
1466118903,527,797
1466119802,707,751
1466120702,518,727
1466121603,798,1228
1466122502,659,981
1466123402,599,884
1466124302,487,776
1466126102,1224,1097
1466127902,1600,1382
1466128802,662,824
1466129702,726,791
1466130602,675,1208
1466131502,796,1005
1466132402,698,933
1466133303,1112,730
1466134202,550,785
1466135102,743,629
1466136002,799,402
1466136903,1086,564
1466137802,785,588
1466138702,644,684
1466139602,699,834
1466140502,696,629
1466141402,975,624
1466142302,758,677
1466143202,865,438
1466144102,684,581
1466145003,559,571
1466145902,558,602
1466146802,578,444
1466147703,738,461
1466148602,865,585
1466149502,893,440
1466150402,645,705
1466151302,542,526
1466152202,583,465
1466153103,389,546
1466154003,813,531
1466154902,660,433
1466155802,793,616
1466156702,626,648
1466157603,635,694
1466158502,857,698
1466159402,2288,735
1466160302,779,512
1466161203,642,466
1466162102,640,581
1466163002,952,562
1466163904,4278,858
1466164802,563,503
1466165702,682,741
1466166603,1513,1365
1466167502,1304,1212
1466168403,1054,970
1466169303,748,732
1466170203,614,603
1466171103,1067,1071
1466172002,1587,1576
1466172902,1277,1148
1466173802,608,598
1466174703,987,971
1466175602,955,938
1466176502,818,839
1466177402,754,773
1466178302,695,685
1466179202,652,609
1466180103,681,661
1466181002,993,944
1466181902,1697,1720
1466182802,627,657
1466183702,526,490
1466184602,731,710
1466185502,489,480
1466186402,1211,1379
1466187303,463,459
1466188202,641,572
1466189102,587,625
1466190002,1113,1037
1466190903,781,693
1466191803,432,437
1466192703,619,594
1466193602,614,721
1466194503,610,858
1466195402,395,720
1466196302,531,614
1466197203,425,444
1466198102,303,927
1466199002,384,823
1466199902,325,805
1466200802,798,750
1466201702,523,683
1466202602,532,793
1466203502,636,1140
1466204403,434,1356
1466205302,563,631
1466206203,680,617
1466207102,865,839
1466208002,520,3081
1466208902,483,986
1466209802,758,641
1466210702,541,1071
1466211602,825,920
1466212502,766,1343
1466213402,587,772
1466214302,823,508
1466215202,773,693
1466216102,681,895
1466217003,894,1242
1466217902,960,495
1466218802,947,796
1466219702,650,690
1466220602,610,500
1466221502,866,637
1466222402,445,496
1466223302,478,945
1466224202,631,801
1466225102,794,849
1466226002,677,1153
1466226902,875,474
1466227802,406,471
1466228702,452,966
1466229603,575,850
1466230502,850,511
1466231402,1537,411
1466232302,680,562
1466233201,375,630
1466234102,750,948
1466235002,692,949
1466235902,584,605
1466236801,568,696
1466237702,921,706
1466238602,468,553
1466239502,814,520
1466240402,1202,607
1466241302,687,583
1466242203,411,495
1466243102,746,397
1466244002,802,388
1466244902,701,422
1466245802,503,341
1466246702,999,575
1466247603,838,702
1466248502,1009,453
1466249403,486,610
1466250303,435,420
1466251202,470,485
1466252103,787,514
1466253002,954,496
1466253902,847,1322
1466254802,1197,660
1466255702,1042,480
1466256602,610,646
1466257503,880,545
1466258402,619,760
1466259302,703,731
1466260203,803,632
1466261102,897,867
1466262002,701,1173
1466262902,620,1284
1466263803,719,522
1466264702,769,550
1466265602,448,909
1466266503,620,520
1466267402,592,553
1466268302,557,591
1466269203,465,1178
1466270102,542,906
1466271002,458,967
1466271902,413,423
1466272803,671,440
1466273702,532,487
1466274602,520,773
1466275502,603,700
1466276402,455,578
1466277302,502,746
1466278202,559,903
1466279102,458,637
1466280002,527,617
1466280902,485,638
1466281803,526,905
1466282703,421,504
1466283602,409,667
1466284502,370,878
1466285402,387,774
1466286302,401,475
1466287202,329,759
1466288102,339,726
1466289002,375,644
1466289902,513,523
1466290801,464,636
1466291702,419,592
1466292602,370,895
1466293502,524,499
1466294402,559,413
1466295302,424,604
1466296202,401,726
1466297102,485,971
1466298002,546,1033
1466298902,372,874
1466299801,558,853
1466300702,355,570
1466301602,423,831
1466302502,495,569
1466303402,625,631
1466304302,737,698
1466305202,607,694
1466306102,587,645
1466307002,525,540
1466307903,548,630
1466308801,700,679
1466309702,583,470
1466310601,709,571
1466311502,690,544
1466312402,725,587
1466313302,743,450
1466314202,461,505
1466315102,547,419
1466316002,884,396
1466316902,339,594
1466317802,455,547
1466318702,520,501
1466319602,724,513
1466320502,572,497
1466321402,762,418
1466322302,432,649
1466323202,631,408
1466324102,697,471
1466325002,826,474
1466325902,603,520
1466326802,1502,438
1466327702,1099,442
1466328602,412,434
1466329502,509,437
1466330403,698,399
1466331302,795,428
1466332202,673,419
1466333102,738,506
1466334002,569,493
1466334902,537,544
1466335802,828,475
1466336702,781,439
1466337602,1277,476
1466338502,599,602
1466339402,514,407
1466340303,628,407
1466341202,660,533
1466342102,930,564
1466343003,886,427
1466343902,1422,511
1466344802,1021,371
1466345703,1049,484
1466346602,789,516
1466347502,847,685
1466348403,796,729
1466349302,1008,1127
1466350203,1274,850
1466351102,1015,504
1466352002,866,571
1466352903,804,643
1466353802,677,546
1466354703,693,615
1466355602,852,712
1466356502,643,713
1466357402,520,701
1466358303,609,543
1466359202,417,728
1466360103,422,1341
1466361003,1350,435
1466361902,699,448
1466362802,576,522
1466363702,523,739
1466364602,491,781
1466365503,476,787
1466366402,483,917
1466367302,638,920
1466368202,635,911
1466369103,1237,823
1466370002,589,727
1466370903,479,859
1466371803,510,819
1466372702,429,624
1466373602,332,714
1466374502,381,817
1466375402,1030,736
1466376303,660,667
1466377202,525,761
1466378102,380,638
1466379002,655,576
1466379903,408,747
1466380802,494,709
1466381702,905,751
1466382602,653,595
1466383503,1030,977
1466384402,791,708
1466385303,763,639
1466386202,969,825
1466387102,515,872
1466388002,619,1033
1466388902,684,677
1466389802,857,824
1466390702,798,814
1466391602,768,1234
1466392502,820,805
1466393402,1152,1044
1466394304,864,1175
1466395202,775,756
1466396102,900,578
1466397002,1401,715
1466397902,1063,958
1466398802,1003,801
1466399703,851,835
1466400603,996,577
1466401502,701,596
1466402402,816,466
1466403302,1097,373
1466404202,1126,473
1466405102,809,730
1466406002,747,752
1466406903,1014,674
1466407803,1547,540
1466408703,1063,617
1466409604,1136,828
1466410503,949,892
1466411402,1192,1144
1466412303,991,911
1466413203,814,718
1466414102,1041,976
1466415002,1498,1377
1466415903,1018,958
1466416802,1083,1141
1466417703,1032,1039
1466418603,847,836
1466419503,746,831
1466420402,653,723
1466421303,1561,1590
1466422204,936,921
1466423103,914,934
1466424003,1479,1500
1466424904,827,852
1466425802,1245,1223
1466426703,1175,1127
1466427602,883,885
1466428502,1153,1249
1466429403,1081,1074
1466430304,953,1019
1466431203,808,850
1466432103,1468,1537
1466433003,822,846
1466433903,636,726
1466434803,2087,2003
1466435703,1902,1766
1466436602,643,675
1466437503,1204,1259
1466438403,837,886
1466439303,820,827
1466440202,1023,992
1466441103,755,702
1466442002,719,714
1466442904,735,760
1466443802,1402,1401
1466444702,1175,1130
1466445603,703,739
1466446502,801,867
1466447403,650,675
1466448303,585,619
1466449202,618,652
1466450103,667,715
1466451004,1100,1093
1466451903,1196,1081
1466452803,899,842
1466453702,633,643
1466454602,609,654
1466455503,675,669
1466456402,462,487
1466457302,735,873
1466458202,965,1027
1466459102,891,826
1466460003,775,823
1466460904,847,885
1466461802,572,607
1466462703,583,574
1466463602,507,520
1466464502,556,662
1466465402,593,582
1466466303,618,677
1466467202,730,772
1466468103,790,765
1466469002,954,947
1466469902,860,844
1466470803,1282,1199
1466471702,1152,1041
1466472602,718,715
1466473504,811,895
1466474402,612,1123
1466475302,748,941
1466476203,715,1253
1466477103,928,734
1466478003,752,589
1466478902,641,1107
1466479803,969,1067
1466480702,1282,654
1466481603,753,1141
1466482503,838,845
1466483403,880,881
1466484302,804,830
1466485202,901,635
1466486102,825,632
1466487002,841,606
